cityId,stationId,countryCode,type,cityName,regionName,regionCode,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,formations_rIndex,beach_gIndex,beach_wIndex,beach_bIndex,beach_sIndex,beach_rIndex,beach_nIndex,beach_uIndex,beach_oIndex
102076,RSM00027906,RU,CITY,Orël,Oryol Oblast,ORL,52.96508000000001,36.07849,324200,170.0,Europe__Moscow,158,165,91,50,6,15,0,0,0,0,0,0,0,0,0,1
101930,RSM00027962,RU,CITY,Penza,Penza Oblast,PNZ,53.20066,45.00464,523726,150.0,Europe__Moscow,271,204,120,184,7,112,10,0,0,0,0,0,0,0,0,7
105262,RSM00032583,RU,CITY,Petropavlovsk-Kamchatsky,Kamchatka Krai,KAM,53.04444,158.65076000000002,187282,150.0,Asia__Kamchatka,79,63,29,1,0,14,18,0,0,0,0,0,0,0,0,2
101294,RSM00022820,RU,CITY,Petrozavodsk,Republic of Karelia,KR,61.784909999999996,34.34691,278551,60.0,Europe__Moscow,134,198,79,32,12,57,7,6,0,0,0,0,0,0,0,3
101983,RSM00026258,RU,CITY,Pskov,Pskov Oblast,PSK,57.8136,28.3496,209840,45.0,Europe__Moscow,268,124,268,143,8,27,0,6,0,0,0,0,0,0,0,3
105096,RSM00036034,RU,CITY,Rubtsovsk,Altai Krai,ALT,51.51473,81.20613,161065,215.0,Asia__Barnaul,63,38,8,2,0,33,0,0,0,0,0,0,0,0,0,0
102087,RSM00028825,RU,CITY,Salavat,Republic of Bashkortostan,BA,53.38365,55.90773000000001,159893,150.0,Asia__Yekaterinburg,60,44,18,9,0,24,8,0,0,0,0,0,0,0,0,0
101637,RSM00028825,RU,CITY,Sterlitamak,Republic of Bashkortostan,BA,53.62461999999999,55.95015,280233,150.0,Asia__Yekaterinburg,85,52,31,8,0,3,3,0,0,0,0,0,0,0,0,4
101136,RSM00027760,RU,CITY,Saransk,Republic of Mordovia,MO,54.1838,45.1749,314789,160.0,Europe__Moscow,163,122,95,14,0,18,0,0,0,0,0,0,0,0,0,2
102031,RSM00022551,RU,CITY,Severodvinsk,Arkhangelsk,ARK,64.5635,39.8302,194292,7.0,Europe__Moscow,70,48,23,1,0,9,0,0,0,0,0,0,0,0,0,0
101638,RSM00026781,RU,CITY,Smolensk,Smolensk Oblast,SMO,54.7818,32.0401,329853,242.0,Europe__Moscow,344,151,135,199,8,30,0,0,0,0,0,0,0,0,0,0
102090,RSM00034110,RU,CITY,Staryy Oskol,Belgorod Oblast,BEL,51.29667,37.84167,226977,150.0,Europe__Moscow,158,60,63,25,0,15,0,0,0,0,0,0,0,0,0,4
104194,RSM00023849,RU,CITY,Surgut,Khanty-Mansi Autonomous Okrug,KHM,61.25,73.41667,360590,40.0,Asia__Yekaterinburg,69,112,45,3,0,6,0,0,0,0,0,0,0,0,0,0
101423,RSM00023804,RU,CITY,Syktyvkar,Komi Republic,KO,61.663999999999994,50.815,245313,172.0,Europe__Moscow,82,93,29,15,0,105,0,0,0,0,0,0,0,0,0,1
101781,RSM00027947,RU,CITY,Tambov,Tambov Oblast,TAM,52.73169,41.443259999999995,290933,130.0,Europe__Moscow,153,147,89,27,6,62,2,0,0,0,0,0,0,0,0,4
104895,RSM00028275,RU,CITY,Tobol’sk,Tyumen Oblast,TYU,58.198069999999994,68.25457,113800,90.0,Asia__Yekaterinburg,119,88,110,34,0,13,0,0,0,0,0,0,0,0,0,1
102032,RSM00027719,RU,CITY,Tula,Tula Oblast,TUL,54.196090000000005,37.61822,485221,170.0,Europe__Moscow,330,272,253,73,12,37,3,0,0,0,0,0,0,0,0,2
101214,RSM00028722,RU,CITY,Ufa,Republic of Bashkortostan,BA,54.74306,55.96779,1115560,150.0,Asia__Yekaterinburg,338,348,180,116,0,103,7,0,0,0,0,0,0,0,0,9
101596,RSM00023606,RU,CITY,Ukhta,Komi Republic,KO,63.56705,53.68348,102187,100.0,Europe__Moscow,29,16,8,2,0,3,0,0,0,0,0,0,0,0,0,3
104711,RSM00030823,RU,CITY,Ulan-Ude,Republic of Buryatia,BU,51.82721,107.60627,431922,500.0,Asia__Irkutsk,93,100,76,8,0,90,6,0,0,0,0,0,0,0,0,10
104756,RSM00031960,RU,CITY,Ussuriysk,Primorsky Krai,PRI,43.80291,131.94578,170660,33.0,Asia__Vladivostok,63,29,13,113,6,9,10,0,0,0,0,0,0,0,0,1
102815,RSM00026179,RU,CITY,Velikiy Novgorod,Novgorod Oblast,NGR,58.52131,31.271040000000003,222594,25.0,Europe__Moscow,257,195,411,153,8,13,2,0,0,0,0,0,0,0,0,2
100421,RSM00026477,RU,CITY,Velikiye Luki,Pskov Oblast,PSK,56.34,30.545170000000002,103149,100.0,Europe__Moscow,80,46,28,13,0,3,0,0,0,0,0,0,0,0,0,3
100844,RS000034561,RU,CITY,Volgograd,Volgograd Oblast,VGG,48.719390000000004,44.50183,1015586,80.0,Europe__Volgograd,594,408,235,167,54,193,6,0,0,0,0,0,0,0,0,9
100362,RS000034561,RU,CITY,Volzhskiy,Volgograd Oblast,VGG,48.78583,44.77973,326055,20.0,Europe__Volgograd,86,78,66,22,6,27,0,0,0,0,0,0,0,0,0,0
100538,RSM00027037,RU,CITY,Vologda,Vologda Oblast,VLG,59.2239,39.88398,314900,120.0,Europe__Moscow,104,247,193,80,4,31,0,0,0,0,0,0,0,0,0,0
100102,RSM00034123,RU,CITY,Voronezh,Voronezh Oblast,VOR,51.67204,39.1843,1047549,154.0,Europe__Moscow,879,420,455,592,0,298,11,6,0,0,0,0,0,0,0,17
165282,RSM00024959,RU,CITY,Yakutsk,Sakha Republic,SA,61.973819999999996,129.75403,307911,,Asia__Yakutsk,123,132,39,4,0,21,0,0,0,0,0,0,0,0,0,0
100230,RSM00027928,RU,CITY,Yelets,Lipetsk Oblast,LIP,52.62366,38.50169,115688,140.0,Europe__Moscow,73,67,106,18,6,16,0,6,0,0,0,0,0,0,0,1
100417,RSM00027485,RU,CITY,Yoshkar-Ola,Mari El Republic,ME,56.638769999999994,47.89078,279100,100.0,Europe__Moscow,126,110,49,8,6,21,0,0,0,0,0,0,0,0,0,2
105617,RSM00032150,RU,CITY,Yuzhno-Sakhalinsk,Sakhalin,SAK,46.95407,142.73603,194882,50.0,Asia__Sakhalin,68,102,32,18,0,15,67,0,0,0,0,0,0,0,0,0
16027,COM00080084,CO,CITY,Apartadó,Antioquia Department,ANT,7.8829899999999995,-76.62586999999999,131405,30.0,America__Bogota,10,2,62,2,0,0,4,0,0,0,0,0,0,0,0,0
15056,COM00080084,CO,CITY,Turbo,Antioquia Department,ANT,8.09263,-76.72822,172314,2.0,America__Bogota,2,0,10,1,0,3,2,0,0,0,0,0,0,0,0,0
16176,COM00080099,CO,CITY,Arauca,Arauca Department,ARA,7.08471,-70.75908000000001,270708,125.0,America__Bogota,15,0,14,2,0,0,0,0,0,0,0,0,0,0,0,2
142182,COM00080211,CO,CITY,Armenia,Quindío Department,QUI,4.5330699999999995,-75.70438,301226,,America__Bogota,116,66,199,7,0,6,42,0,0,0,0,0,0,0,0,0
16678,COM00080091,CO,CITY,Barrancabermeja,Santander Department,SAN,7.0652800000000004,-73.85472,191403,75.0,America__Bogota,20,28,14,0,0,0,2,0,0,0,0,0,0,0,0,0
16757,COM00080028,CO,CITY,Barranquilla,Atlántico Department,ATL,10.968539999999999,-74.78132,1380425,18.0,America__Bogota,87,84,253,23,0,16,62,0,0,0,0,0,0,0,0,1
16285,COM00080028,CO,CITY,Malambo,Atlántico Department,ATL,10.85953,-74.77386,101280,17.0,America__Bogota,50,69,224,22,0,0,2,0,0,0,0,0,0,0,0,0
141464,COM00080028,CO,CITY,Soledad,Atlántico Department,ATL,10.89986,-74.78787,461851,,America__Bogota,58,72,242,23,0,3,10,0,0,0,0,0,0,0,0,0
15938,CO000080222,CO,CITY,Bogotá,Antioquia Department,ANT,4.60971,-74.08175,7674366,2640.0,America__Bogota,391,866,969,128,14,78,568,0,0,0,0,0,0,0,0,1
16506,CO000080222,CO,CITY,Facatativá,Cundinamarca Department,CUN,4.81367,-74.35453000000001,117133,2586.0,America__Bogota,31,30,78,2,0,0,64,0,0,0,0,0,0,0,0,0
16068,CO000080222,CO,CITY,Fusagasugá,Cundinamarca Department,CUN,4.33646,-74.36378,139805,1765.0,America__Bogota,21,15,26,2,0,0,48,0,0,0,0,0,0,0,0,0
15782,CO000080222,CO,CITY,Soacha,Cundinamarca Department,CUN,4.57937,-74.21682,995268,2565.0,America__Bogota,305,777,968,114,14,63,145,0,0,0,0,0,0,0,0,0
15622,CO000080222,CO,CITY,Zipaquirá,Cundinamarca Department,CUN,5.02208,-74.00480999999999,126409,2652.0,America__Bogota,39,51,77,14,0,0,64,0,0,0,0,0,0,0,0,0
16532,COM00080094,CO,CITY,Bucaramanga,Santander Department,SAN,7.1253899999999994,-73.1198,571820,959.0,America__Bogota,52,48,110,12,0,69,103,0,0,0,0,0,0,0,0,0
141945,COM00080094,CO,CITY,Floridablanca,Santander Department,SAN,7.06315,-73.08586,267170,,America__Bogota,43,42,87,12,0,63,67,0,0,0,0,0,0,0,0,0
16238,COM00080094,CO,CITY,Girón,Santander Department,SAN,7.0682,-73.16981,135791,706.0,America__Bogota,43,42,87,12,0,69,61,0,0,0,0,0,0,0,0,0
141718,COM00080094,CO,CITY,Piedecuesta,Santander Department,SAN,6.97443,-73.02284,117364,,America__Bogota,39,34,72,12,0,42,53,0,0,0,0,0,0,0,0,0
142074,CO000080259,CO,CITY,Cali,Valle del Cauca Department,VAC,3.41033,-76.58097,2471474,,America__Bogota,192,212,532,37,0,57,132,0,0,0,0,0,0,0,0,0
16025,CO000080259,CO,CITY,Guadalajara de Buga,Valle del Cauca Department,VAC,3.90089,-76.29783,118004,969.0,America__Bogota,7,13,46,0,0,3,20,0,0,0,0,0,0,0,0,0
141696,CO000080259,CO,CITY,Palmira,Valle del Cauca Department,VAC,3.5396900000000002,-76.22606999999999,349294,,America__Bogota,54,29,61,0,0,0,6,0,0,0,0,0,0,0,0,0
16524,COM00080022,CO,CITY,Cartagena,Bolívar Department,BOL,10.39972,-75.51444000000001,1036412,2.0,America__Bogota,214,93,203,38,0,413,78,0,0,0,0,0,0,0,0,49
16314,COM00080210,CO,CITY,Cartago,Valle del Cauca Department,VAC,4.74639,-75.91167,134963,917.0,America__Bogota,16,17,65,0,0,0,2,0,0,0,0,0,0,0,0,0
16045,COM00080210,CO,CITY,Dosquebradas,Risaralda Department,RIS,4.83916,-75.66727,179583,1460.0,America__Bogota,116,48,155,4,0,145,79,0,0,0,0,0,0,0,0,0
16721,COM00080210,CO,CITY,Manizales,Caldas Department,CAL,5.068890000000001,-75.51738,434403,2200.0,America__Bogota,41,76,132,11,0,54,88,0,0,0,0,0,0,0,0,0
141698,COM00080210,CO,CITY,Pereira,Risaralda Department,RIS,4.76896,-75.72222,443554,,America__Bogota,124,46,156,6,0,85,50,0,0,0,0,0,0,0,0,0
142015,COM00080009,CO,CITY,Ciénaga,Magdalena Department,MAG,10.83333,-74.08333,101985,,America__Bogota,12,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
141544,COM00080009,CO,CITY,Santa Marta,Magdalena Department,MAG,11.24348,-74.20835,515556,,America__Bogota,60,65,77,9,0,110,20,0,0,0,0,0,0,0,0,47
16835,COM00080097,CO,CITY,Cúcuta,Norte de Santander Department,NSA,7.893910000000001,-72.50782,750000,320.0,America__Bogota,86,33,276,31,0,31,103,0,0,0,0,0,0,0,0,8
16270,COM00080214,CO,CITY,Girardot City,Cundinamarca Department,CUN,4.30079,-74.80754,130289,,America__Bogota,42,15,40,4,0,9,78,0,0,0,0,0,0,0,0,2
16745,COM00080214,CO,CITY,Ibagué,Tolima Department,TOL,4.43889,-75.23222,498401,1285.0,America__Bogota,61,52,93,0,0,10,68,0,0,0,0,0,0,0,0,0
16558,COM00080063,CO,CITY,Montería,Córdoba Department,COR,8.74798,-75.88143000000001,460223,18.0,America__Bogota,14,10,24,0,0,0,4,0,0,0,0,0,0,0,0,0
141737,COM00080315,CO,CITY,Neiva,Huila Department,HUI,3.01441,-75.30939000000001,316033,,America__Bogota,21,13,25,6,0,0,62,0,0,0,0,0,0,0,0,0
141608,COM00080144,CO,CITY,Quibdó,Chocó Department,CHO,5.76075,-76.83700999999999,112886,,America__Bogota,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
141633,COM00080112,CO,CITY,Rionegro,Antioquia Department,ANT,6.16667,-75.41667,114299,,America__Bogota,79,249,325,18,0,8,68,0,0,0,0,0,0,0,0,0
15322,COM00080036,CO,CITY,Valledupar,Cesar Department,CES,10.46314,-73.25322,354449,180.0,America__Bogota,41,25,27,0,0,0,6,0,0,0,0,0,0,0,0,0
141386,COM00080234,CO,CITY,Villavicencio,Meta,MET,4.0742400000000005,-73.4915,527668,,America__Bogota,39,31,68,0,0,3,4,0,0,0,0,0,0,0,0,1
17481,CSM00078762,CR,CITY,Alajuela,Alajuela Province,A,10.01625,-84.21163,265472,952.0,America__Costa_Rica,400,283,994,12,0,16,56,0,0,0,0,0,0,0,0,0
16495,CSM00078762,CR,CITY,Cartago,Provincia de Cartago,C,9.86444,-83.91944000000001,221733,1435.0,America__Costa_Rica,289,203,750,13,0,11,22,0,0,0,0,0,0,0,0,0
16929,CSM00078762,CR,CITY,Heredia,Heredia Province,H,10.002360000000001,-84.11650999999999,128550,1172.0,America__Costa_Rica,440,309,989,13,0,32,68,0,0,0,0,0,0,0,0,0
16736,CSM00078762,CR,CITY,San José,San José Province,SJ,9.93333,-84.08333,335007,1161.0,America__Costa_Rica,427,313,985,17,0,22,62,0,0,0,0,0,0,0,0,0
18689,EZM00011723,CZ,CITY,Brno,South Moravian Region,64,49.19522,16.607960000000002,380681,237.0,Europe__Prague,1406,1480,1700,2926,101,663,195,6,0,0,0,0,0,0,0,0
18377,EZM00011659,CZ,CITY,Jihlava,Vysočina Region,63,49.3961,15.591239999999999,108340,,Europe__Prague,594,510,919,1619,65,285,127,3,0,0,0,0,0,0,0,0
143411,EZM00011659,CZ,CITY,Okres Jihlava,Vysočina Region,63,49.33333,15.583329999999998,108340,,Europe__Prague,673,583,992,1682,62,241,87,3,0,0,0,0,0,0,0,0
18139,EZM00011603,CZ,CITY,Liberec,Liberec Region,51,50.767109999999995,15.056189999999999,104445,359.0,Europe__Prague,1031,456,861,1987,74,498,221,12,0,0,0,0,0,0,0,0
143370,EZ000011464,CZ,CITY,Okres Ústí nad Labem,Ústí nad Labem Region,42,50.66667,14.05,117590,,Europe__Prague,539,236,820,727,72,331,353,0,0,0,0,0,0,0,0,0
17574,EZM00011782,CZ,CITY,Ostrava,Moravian-Silesian Region,80,49.83465,18.28204,313088,260.0,Europe__Prague,608,461,731,1684,162,196,21,0,0,0,0,0,0,0,0,0
17918,EZM00011487,CZ,CITY,Pilsen,Plzeň-South District,324,49.74747,13.37759,172441,308.0,Europe__Prague,1092,801,1316,2247,78,204,128,0,0,0,0,0,0,0,0,0
17641,EZM00011520,CZ,CITY,Prague,Prague,10,50.08804,14.420760000000001,1308632,235.0,Europe__Prague,1291,1475,2007,2790,753,1353,550,24,0,0,0,0,0,0,0,2
23549,GME00123274,DE,CITY,Altona,Hamburg,HH,53.55,9.93333,261213,34.0,Europe__Berlin,1344,1378,1156,2632,210,203,39,0,0,0,0,0,0,0,0,4
25912,GME00123274,DE,CITY,Bergedorf,Hamburg,HH,53.48461999999999,10.22904,129111,17.0,Europe__Berlin,469,249,281,2689,58,184,12,0,0,0,0,0,0,0,0,0
23188,GME00123274,DE,CITY,Harburg,Hamburg,HH,53.46057,9.983880000000001,202571,10.0,Europe__Berlin,1272,1267,574,2510,76,226,65,0,0,0,0,0,0,0,0,2
25016,GME00102396,DE,CITY,Augsburg,Bavaria,BY,48.37154,10.89851,289584,498.0,Europe__Berlin,811,637,1670,2949,64,146,107,12,0,0,0,0,0,0,0,2
24563,GME00125302,DE,CITY,Bergisch Gladbach,North Rhine-Westphalia,NW,50.9856,7.13298,111627,98.0,Europe__Berlin,1027,392,1067,1554,122,382,62,9,0,0,0,0,0,0,0,0
25716,GME00125302,DE,CITY,Kalk,North Rhine-Westphalia,NW,50.940129999999996,7.00605,119055,50.0,Europe__Berlin,1127,1312,1498,2659,134,322,23,9,0,0,0,1,0,0,0,5
22104,GME00125302,DE,CITY,Leverkusen,North Rhine-Westphalia,NW,51.0303,6.984319999999999,163113,61.0,Europe__Berlin,1072,1260,1492,2802,109,322,28,9,0,0,0,0,0,0,0,2
20938,GME00125302,DE,CITY,Nippes,North Rhine-Westphalia,NW,50.96545,6.953139999999999,115540,50.0,Europe__Berlin,1054,1303,1508,2847,121,310,11,3,0,0,0,2,0,0,0,2
24845,GME00111445,DE,CITY,Berlin,Berlin,BE,52.52437,13.41053,3613495,74.0,Europe__Berlin,1337,1457,1765,2591,1606,1036,471,0,0,0,0,0,0,0,4,15
22984,GME00111445,DE,CITY,Friedrichshain,Berlin,BE,52.51559,13.454820000000002,125169,41.0,Europe__Berlin,1322,1210,1740,2519,1099,819,104,0,0,0,0,0,0,0,0,0
21948,GME00111445,DE,CITY,Kreuzberg,Berlin,BE,52.49973000000001,13.403379999999999,147532,,Europe__Berlin,1325,1365,1794,2485,1241,881,105,0,0,0,0,0,0,0,0,0
25500,GME00111445,DE,CITY,Mitte,Berlin,BE,52.520030000000006,13.40489,333905,48.0,Europe__Berlin,1321,1455,1765,2555,1255,931,114,0,0,0,0,0,0,0,4,6
21530,GME00111445,DE,CITY,Neukölln,Berlin,BE,52.47719,13.43126,313245,55.0,Europe__Berlin,1278,1127,1809,2346,1117,846,103,0,0,0,0,0,0,0,0,0
20520,GME00111445,DE,CITY,Prenzlauer Berg,Berlin,BE,52.53878,13.42443,156910,54.0,Europe__Berlin,1365,1340,1745,2620,1186,871,112,0,0,0,0,0,0,0,0,6
24171,GME00131830,DE,CITY,Bielefeld,North Rhine-Westphalia,NW,52.03333,8.53333,332552,,Europe__Berlin,671,513,587,217,24,272,224,0,0,0,0,0,0,0,0,0
24834,GME00130318,DE,CITY,Bochum,North Rhine-Westphalia,NW,51.48165,7.216480000000001,385729,94.0,Europe__Berlin,1081,951,1206,2508,438,263,95,0,0,0,0,0,0,0,0,0
25173,GME00130318,DE,CITY,Bochum-Hordel,North Rhine-Westphalia,NW,51.50168,7.1756,380000,51.0,Europe__Berlin,1077,975,1197,2568,264,212,88,0,0,0,0,0,0,0,0,0
23119,GME00130318,DE,CITY,Gelsenkirchen,North Rhine-Westphalia,NW,51.50508,7.096539999999999,262528,,Europe__Berlin,1033,1010,1277,2716,265,212,105,0,0,0,0,0,0,0,0,0
22193,GME00130318,DE,CITY,Herne,North Rhine-Westphalia,NW,51.5388,7.22572,156774,,Europe__Berlin,992,1021,1152,1067,139,189,76,0,0,0,0,0,0,0,0,4
23962,GME00130990,DE,CITY,Bonn,North Rhine-Westphalia,NW,50.73438,7.09549,327919,60.0,Europe__Berlin,680,869,1380,2961,108,292,158,4,0,0,0,0,0,0,0,1
24240,GME00121978,DE,CITY,Bottrop,North Rhine-Westphalia,NW,51.523920000000004,6.9285,117409,,Europe__Berlin,972,1033,1257,2494,202,146,70,0,0,0,0,0,0,0,0,0
23664,GME00121978,DE,CITY,Essen,North Rhine-Westphalia,NW,51.45657,7.0122800000000005,593085,,Europe__Berlin,1060,1139,1342,2695,469,469,191,0,0,0,0,0,0,0,0,0
21636,GME00121978,DE,CITY,Mülheim,North Rhine-Westphalia,NW,51.432179999999995,6.87967,170936,,Europe__Berlin,1021,999,1321,2408,189,266,53,0,0,0,0,0,0,0,0,0
21866,GME00121978,DE,CITY,Oberhausen,North Rhine-Westphalia,NW,51.47805,6.8625,211382,,Europe__Berlin,1019,999,1242,2261,174,241,67,0,0,0,0,0,0,0,0,0
24113,GME00131674,DE,CITY,Braunschweig,Lower Saxony,NI,52.26594,10.52673,248667,75.0,Europe__Berlin,493,482,610,354,38,132,53,0,0,0,0,0,0,0,0,7
19977,GME00131674,DE,CITY,Salzgitter,Lower Saxony,NI,52.15705,10.4154,104614,90.0,Europe__Berlin,256,121,380,127,14,74,38,0,0,0,0,0,0,0,0,0
24034,GM000001474,DE,CITY,Bremen,Bremen,HB,53.07581999999999,8.80717,569814,11.0,Europe__Berlin,1201,1442,847,2870,121,428,21,0,0,0,0,0,0,0,0,23
24521,GMM00010129,DE,CITY,Bremerhaven,Bremen,HB,53.55021,8.57673,117446,2.0,Europe__Berlin,676,298,226,1133,36,66,4,0,0,0,0,0,0,0,0,2
24218,GME00121150,DE,CITY,Charlottenburg,Berlin,BE,52.51667,13.28333,124555,46.0,Europe__Berlin,1070,1279,1836,2464,1199,908,105,0,0,0,0,0,0,0,0,1
19980,GME00121150,DE,CITY,Reinickendorf,Berlin,BE,52.566669999999995,13.333329999999998,260253,42.0,Europe__Berlin,1270,1169,1811,2386,1108,775,93,0,0,0,0,0,0,0,0,3
25072,GME00121150,DE,CITY,Spandau,Berlin,BE,52.5511,13.19921,231120,35.0,Europe__Berlin,1149,1190,1263,2245,548,598,59,0,0,0,0,0,0,0,0,6
23999,GME00132538,DE,CITY,Chemnitz,Saxony,SN,50.8357,12.929219999999999,247220,302.0,Europe__Berlin,1674,426,913,2973,51,91,108,3,0,0,0,0,0,0,0,2
23972,GME00132646,DE,CITY,Darmstadt,Hesse,HE,49.87167,8.650269999999999,157437,144.0,Europe__Berlin,903,578,450,2116,97,258,69,6,0,0,0,0,0,0,0,0
24928,GME00122134,DE,CITY,Dortmund,North Rhine-Westphalia,NW,51.51494,7.466,585813,,Europe__Berlin,1106,1004,1315,2115,532,644,163,14,0,0,0,0,0,0,0,0
20802,GME00122134,DE,CITY,Recklinghausen,North Rhine-Westphalia,NW,51.61379,7.19738,114003,,Europe__Berlin,548,629,804,378,90,156,117,0,0,0,0,0,0,0,0,0
24144,GME00121366,DE,CITY,Dresden,Saxony,SN,51.05089,13.738320000000002,554434,112.0,Europe__Berlin,991,1250,1413,2321,518,489,522,4,0,0,0,0,0,0,0,4
24602,GME00122098,DE,CITY,Duisburg,North Rhine-Westphalia,NW,51.43247,6.765160000000001,504358,33.0,Europe__Berlin,1048,1034,1196,2362,312,437,113,0,0,0,0,0,0,0,0,13
21759,GME00122098,DE,CITY,Moers,North Rhine-Westphalia,NW,51.45342,6.6326,103949,,Europe__Berlin,1042,1041,651,380,114,160,70,0,0,0,0,0,0,0,0,0
24131,GME00102268,DE,CITY,Düsseldorf,North Rhine-Westphalia,NW,51.22172,6.776160000000001,617280,38.0,Europe__Berlin,1128,1131,1462,1872,205,415,57,0,0,0,0,1,0,0,0,17
21915,GME00102268,DE,CITY,Neuss,North Rhine-Westphalia,NW,51.19807,6.685039999999999,153810,,Europe__Berlin,1055,1084,1508,1989,94,134,5,0,0,0,0,0,0,0,0,2
23668,GM000010147,DE,CITY,Eimsbüttel,Hamburg,HH,53.57416,9.95679,258865,15.0,Europe__Berlin,1208,1383,1193,2657,200,165,16,0,0,0,0,0,0,0,0,0
23563,GM000010147,DE,CITY,Hamburg,Hamburg,HH,53.55073,9.99302,1841179,6.0,Europe__Berlin,1387,1347,1476,2641,352,825,150,3,0,0,0,0,0,0,0,13
23043,GM000010147,DE,CITY,Hamburg-Mitte,Hamburg,HH,53.55,10.01667,301550,11.0,Europe__Berlin,1410,1328,1258,2631,200,166,9,0,0,0,0,0,0,0,0,0
25513,GM000010147,DE,CITY,Hamburg-Nord,Hamburg,HH,53.58935,9.984,280000,11.0,Europe__Berlin,1000,1362,1242,2517,206,136,9,0,0,0,0,0,0,0,0,3
23285,GM000010147,DE,CITY,Marienthal,Hamburg,HH,53.566669999999995,10.08333,287101,16.0,Europe__Berlin,1371,1295,1187,2392,182,196,6,0,0,0,0,0,0,0,0,0
23473,GM000010147,DE,CITY,Wandsbek,Hamburg,HH,53.58334,10.08305,411422,18.0,Europe__Berlin,1349,1292,1181,2390,188,175,10,0,0,0,0,0,0,0,0,1
23469,GME00102340,DE,CITY,Erfurt,Thuringia,TH,50.9787,11.03283,211113,194.0,Europe__Berlin,351,384,658,342,42,74,109,0,0,0,0,0,0,0,0,3
23288,GME00121882,DE,CITY,Erlangen,Bavaria,BY,49.590990000000005,11.00783,110998,,Europe__Berlin,1210,490,1078,2981,127,245,55,30,0,0,0,0,0,0,0,0
23295,GME00122362,DE,CITY,Frankfurt am Main,Hesse,HE,50.115520000000004,8.68417,746878,,Europe__Berlin,267,1190,1382,2316,204,402,131,4,0,0,0,0,0,0,0,0
23559,GME00122458,DE,CITY,Freiburg,Baden-Württemberg,BW,47.9959,7.85222,229636,278.0,Europe__Berlin,786,634,766,253,16,204,187,4,0,0,0,0,0,0,0,0
23440,GME00102380,DE,CITY,Fürth,Bavaria,BY,49.47593,10.988560000000001,126526,,Europe__Berlin,1158,1076,1238,3000,154,266,56,38,0,0,0,0,0,0,0,4
21464,GME00102380,DE,CITY,Nürnberg,Bavaria,BY,49.454209999999996,11.07752,515201,,Europe__Berlin,1181,1072,1764,2457,346,597,141,83,0,0,0,0,0,0,0,6
23858,GME00122902,DE,CITY,Göttingen,Lower Saxony,NI,51.53443,9.93228,122149,150.0,Europe__Berlin,659,498,463,267,14,340,203,0,0,0,0,0,0,0,0,0
23226,GME00122146,DE,CITY,Hagen,North Rhine-Westphalia,NW,51.36081,7.47168,188266,,Europe__Berlin,936,539,673,1172,306,538,220,18,0,0,0,0,0,0,0,0
22993,GMM00010424,DE,CITY,Hamm,North Rhine-Westphalia,NW,51.68033,7.8208899999999995,185327,63.0,Europe__Berlin,994,213,473,311,78,84,22,0,0,0,0,0,0,0,0,1
23341,GME00102244,DE,CITY,Hannover,Lower Saxony,NI,52.37052,9.73322,532864,55.0,Europe__Berlin,1443,1102,1241,1981,89,396,115,0,0,0,0,0,0,0,0,3
23866,GMM00010733,DE,CITY,Heidelberg,Baden-Württemberg,BW,49.40768,8.69079,160601,114.0,Europe__Berlin,889,829,826,620,39,249,132,4,0,0,0,0,0,0,0,0
23198,GME00126922,DE,CITY,Heilbronn,Baden-Württemberg,BW,49.13995,9.22054,125960,157.0,Europe__Berlin,654,542,763,1561,40,412,152,0,0,0,0,0,0,0,0,4
22174,GME00124726,DE,CITY,Ingolstadt,Bavaria,BY,48.76508,11.42372,135244,376.0,Europe__Berlin,309,189,862,2791,12,84,18,18,0,0,0,1,0,0,0,3
22904,GM000004204,DE,CITY,Jena,Thuringia,TH,50.928779999999996,11.5899,111099,,Europe__Berlin,651,242,605,333,34,129,200,0,0,0,0,0,0,0,0,1
22458,GME00111503,DE,CITY,Karlsruhe,Baden-Württemberg,BW,49.009370000000004,8.40444,311919,118.0,Europe__Berlin,982,938,657,486,61,320,77,0,0,0,0,0,0,0,0,0
22868,GME00121030,DE,CITY,Kiel,Schleswig-Holstein,SH,54.32133,10.134889999999999,232758,,Europe__Berlin,327,459,280,519,20,141,39,0,0,0,0,0,0,0,0,0
22334,GME00129346,DE,CITY,Krefeld,North Rhine-Westphalia,NW,51.33645,6.55381,226812,,Europe__Berlin,831,315,638,582,106,119,24,0,0,0,0,0,0,0,0,0
21611,GME00129346,DE,CITY,Mönchengladbach,North Rhine-Westphalia,NW,51.185390000000005,6.44172,260925,,Europe__Berlin,911,451,1389,2986,137,64,7,0,0,0,0,0,0,0,0,0
22594,GME00125218,DE,CITY,Leipzig,Saxony,SN,51.339620000000004,12.37129,582285,113.0,Europe__Berlin,1810,1196,2060,2934,231,276,84,0,0,0,0,0,0,0,0,0
21572,GME00127822,DE,CITY,Lichtenberg,Berlin,BE,52.51395,13.49975,275142,52.0,Europe__Berlin,1301,1033,1739,2211,913,739,88,0,0,0,0,0,0,0,0,0
