cityId,stationId,countryCode,type,cityName,regionName,regionCode,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,formations_rIndex,beach_Index,image_links
13789,CHM00054527,CN,CITY,Tianjin,Tianjin,TJ,39.14222,117.17667,14000000,,Asia__Shanghai,30,89,50,38,7,0,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/13789.jpg
13457,CHM00053673,CN,CITY,Xinzhou,Shanxi,SX,38.40917,112.73333000000001,3067501,,Asia__Shanghai,5,0,12,5,0,4,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/13457.jpg
13229,CHM00053673,CN,CITY,Yuanping,Shanxi,SX,38.71528,112.7575,491213,825.0,Asia__Shanghai,0,0,0,0,0,6,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/13229.jpg
13832,CHM00056492,CN,CITY,Yibin,Sichuan,SC,28.7593,104.63994,4456000,321.0,Asia__Shanghai,4,6,12,7,0,150,22,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/13832.jpg
15377,CHM00054405,CN,CITY,Zhangjiakou Shi Xuanhua Qu,Hebei,HE,40.610279999999996,115.04472,373422,,Asia__Shanghai,9,5,11,7,3,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/15377.jpg
12989,CHM00057290,CN,CITY,Zhumadian,Henan,HA,32.979440000000004,114.02944,7640000,,Asia__Shanghai,0,4,0,0,0,3,3,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/12989.jpg
141059,CHM00057290,CN,CITY,Zhumadian Shi,Henan,HA,32.994170000000004,114.06166999999999,7640000,,Asia__Shanghai,0,4,0,0,0,3,3,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/141059.jpg
104647,RSM00031510,RU,CITY,Blagoveshchensk,Amur Oblast,AMU,50.27961,127.5405,224419,122.0,Asia__Yakutsk,49,35,12,9,6,22,0,0,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/104647.jpg
165228,RSM00031510,RU,CITY,Gorod Blagoveshchensk,Amur Oblast,AMU,50.4,127.6,230416,,Asia__Yakutsk,14,4,0,0,0,18,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165228.jpg
104580,RSM00029467,RU,CITY,Achinsk,Krasnoyarsk Krai,KYA,56.2694,90.4993,117634,220.0,Asia__Krasnoyarsk,8,10,4,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/104580.jpg
105504,RSM00026063,RU,CITY,Admiralteisky,Saint Petersburg,SPE,59.908390000000004,30.284840000000003,157897,9.0,Europe__Moscow,1144,1516,823,2409,140,78,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105504.jpg
105517,RSM00026063,RU,CITY,Akademicheskoe,Leningrad Oblast,LEN,60.01375,30.394709999999996,110419,19.0,Europe__Moscow,1143,1069,547,1450,100,115,5,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/105517.jpg
105821,RSM00026063,RU,CITY,Centralniy,Saint Petersburg,SPE,59.93111,30.36072,214625,,Europe__Moscow,1181,1362,857,2417,152,88,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105821.jpg
164561,RSM00026063,RU,CITY,Frunzenskiy Rayon,Saint Petersburg,SPE,59.8719,30.378909999999998,401779,,Europe__Moscow,1028,1366,700,2070,116,62,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/164561.jpg
105384,RSM00026063,RU,CITY,Kalininskiy,Leningrad Oblast,LEN,59.99675,30.3899,504641,,Europe__Moscow,1159,1085,975,2315,174,182,5,6,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/105384.jpg
105879,RSM00026063,RU,CITY,Krasnogvargeisky,Saint Petersburg,SPE,59.97305,30.47607,337091,,Europe__Moscow,1116,1166,494,1378,60,61,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105879.jpg
106013,RSM00026063,RU,CITY,Petrogradka,Saint Petersburg,SPE,59.965669999999996,30.31154,130455,,Europe__Moscow,1183,1226,883,2388,162,136,3,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/106013.jpg
163819,RSM00026063,RU,CITY,Primorskiy Rayon,Saint Petersburg,SPE,59.99624,30.2409,555442,,Europe__Moscow,1148,1228,936,2379,192,174,5,0,13,https://travelapiimages.s3.eu-central-1.amazonaws.com/163819.jpg
101356,RSM00026063,RU,CITY,Saint Petersburg,Saint Petersburg,SPE,59.93863,30.31413,5351935,3.0,Europe__Moscow,1154,1450,1264,2414,258,337,11,6,8,https://travelapiimages.s3.eu-central-1.amazonaws.com/101356.jpg
163908,RSM00026063,RU,CITY,Vasileostrovskiy Rayon,Saint Petersburg,SPE,59.93971,30.26115,209188,,Europe__Moscow,1154,1461,843,2376,148,109,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/163908.jpg
105124,RSM00026063,RU,CITY,Vasyl'evsky Ostrov,Saint Petersburg,SPE,59.940909999999995,30.253770000000003,203058,,Europe__Moscow,1145,1429,837,2366,148,109,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/105124.jpg
165221,RSM00030710,RU,CITY,Angarskiy Rayon,Sevastopol,UA-40,52.33333,103.66667,239574,,Asia__Irkutsk,0,10,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165221.jpg
105087,RSM00030710,RU,CITY,Irkutsk,Sevastopol,UA-40,52.297779999999996,104.29639,623736,440.0,Asia__Irkutsk,191,283,181,98,6,15,0,0,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/105087.jpg
103302,RSM00022550,RU,CITY,Arkhangel’sk,Arkhangelsk,ARK,64.5401,40.5433,356051,3.0,Europe__Moscow,694,175,82,31,0,36,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/103302.jpg
103931,RSM00037031,RU,CITY,Armavir,Krasnodar Krai,KDA,44.9892,41.1234,199548,190.0,Europe__Moscow,55,38,16,0,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/103931.jpg
103798,RSM00027653,RU,CITY,Arzamas,Nizhny Novgorod Oblast,NIZ,55.39485,43.83992,109479,150.0,Europe__Moscow,64,46,144,6,6,2,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/103798.jpg
103883,RSM00034880,RU,CITY,Astrakhan,Astrakhan Oblast,AST,46.34968,48.04076,532504,-25.0,Europe__Astrakhan,156,159,89,8,6,16,0,0,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/103883.jpg
103659,RSM00027612,RU,CITY,Balashikha,Moscow Oblast,MOS,55.80945,37.958059999999996,450771,147.0,Europe__Moscow,310,163,164,68,0,46,0,0,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/103659.jpg
164686,RSM00027612,RU,CITY,Balashikha Urban Okrug,Moscow Oblast,MOS,55.833330000000004,38.0,187988,,Europe__Moscow,282,118,125,60,0,44,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/164686.jpg
103277,RSM00027612,RU,CITY,Bibirevo,Moscow,MOW,55.88333000000001,37.6,160053,155.0,Europe__Moscow,770,922,455,479,78,218,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/103277.jpg
103807,RSM00027612,RU,CITY,Biryulëvo,Moscow,MOW,55.58635,37.67781,144000,,Europe__Moscow,322,376,360,180,14,93,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/103807.jpg
103821,RSM00027612,RU,CITY,Bogorodskoye,Moscow,MOW,55.81353000000001,37.71617,103000,,Europe__Moscow,907,1046,1836,2349,272,235,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/103821.jpg
103442,RSM00027612,RU,CITY,Brateyevo,Moscow,MOW,55.63755,37.764379999999996,109815,117.0,Europe__Moscow,549,592,375,229,32,151,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/103442.jpg
105945,RSM00027612,RU,CITY,Chertanovo Yuzhnoye,Moscow,MOW,55.59072,37.59519,142000,,Europe__Moscow,330,439,361,183,14,91,4,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/105945.jpg
103979,RSM00027612,RU,CITY,Cherëmushki,Moscow,MOW,55.664730000000006,37.56135,109547,,Europe__Moscow,888,915,1449,2407,194,208,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/103979.jpg
103734,RSM00027612,RU,CITY,Dolgoprudnyy,Moscow Oblast,MOS,55.949580000000005,37.50183,108861,180.0,Europe__Moscow,305,264,215,69,0,81,2,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/103734.jpg
104039,RSM00027612,RU,CITY,Domodedovo,Moscow Oblast,MOS,55.4413,37.75367,127850,160.0,Europe__Moscow,138,35,114,66,6,25,0,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/104039.jpg
164590,RSM00027612,RU,CITY,Domodedovskiy Rayon,Moscow Oblast,MOS,55.416669999999996,37.75,172113,,Europe__Moscow,129,38,92,54,6,21,0,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/164590.jpg
102984,RSM00027612,RU,CITY,Ivanovskoye,Moscow,MOW,55.76667,37.83333,128000,,Europe__Moscow,790,879,630,688,102,164,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/102984.jpg
102585,RSM00027612,RU,CITY,Izmaylovo,Moscow Oblast,MOS,55.78677,37.80165,104000,,Europe__Moscow,845,995,985,1580,136,176,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/102585.jpg
102757,RSM00027612,RU,CITY,Khimki,Moscow Oblast,MOS,55.897040000000004,37.42969,244668,180.0,Europe__Moscow,493,456,319,173,26,139,2,0,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/102757.jpg
164470,RSM00027612,RU,CITY,Khimki Urban Okrug,Moscow Oblast,MOS,55.916669999999996,37.41667,250688,,Europe__Moscow,379,336,241,101,8,119,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/164470.jpg
102158,RSM00027612,RU,CITY,Khoroshëvo-Mnevniki,Moscow Oblast,MOS,55.78363,37.47137,172371,,Europe__Moscow,1007,1112,1569,2461,256,287,4,0,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/102158.jpg
102385,RSM00027612,RU,CITY,Koptëvo,Moscow Oblast,MOS,55.816669999999995,37.51667,101894,,Europe__Moscow,996,1088,1687,2466,304,317,4,0,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/102385.jpg
102485,RSM00027612,RU,CITY,Korolev,Moscow Oblast,MOS,55.91417,37.825559999999996,221797,160.0,Europe__Moscow,253,194,212,46,12,42,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/102485.jpg
165284,RSM00027612,RU,CITY,Korolyov,Moscow Oblast,MOS,55.91732,37.817859999999996,221797,,Europe__Moscow,250,192,204,44,12,45,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165284.jpg
102554,RSM00027612,RU,CITY,Krasnogorsk,Moscow Oblast,MOS,55.82036,37.33017,153393,150.0,Europe__Moscow,380,359,207,161,14,132,2,0,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/102554.jpg
102268,RSM00027612,RU,CITY,Kuz’minki,Moscow,MOW,55.7,37.8,145680,,Europe__Moscow,792,890,744,688,82,167,2,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/102268.jpg
102634,RSM00027612,RU,CITY,Lyubertsy,Moscow Oblast,MOS,55.67719,37.89322,197705,130.0,Europe__Moscow,561,387,290,127,0,126,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/102634.jpg
102322,RSM00027612,RU,CITY,Lyublino,Moscow,MOW,55.67738000000001,37.76005,172000,,Europe__Moscow,762,899,881,932,88,213,2,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/102322.jpg
102706,RSM00027612,RU,CITY,Mar’ino,Moscow,MOW,55.65,37.71667,243000,,Europe__Moscow,730,871,702,515,72,173,2,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/102706.jpg
102740,RSM00027612,RU,CITY,Moscow,Moscow,MOW,55.752219999999994,37.615559999999995,12500123,156.0,Europe__Moscow,185,1411,1897,2682,430,758,12,0,9,https://travelapiimages.s3.eu-central-1.amazonaws.com/102740.jpg
102263,RSM00027612,RU,CITY,Mytishchi,Moscow Oblast,MOS,55.91163,37.73076,205397,150.0,Europe__Moscow,272,334,266,179,18,128,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/102263.jpg
164247,RSM00027612,RU,CITY,Mytishchi Urban Okrug,Moscow Oblast,MOS,56.0,37.66667,236208,,Europe__Moscow,126,71,124,32,12,56,0,0,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/164247.jpg
102996,RSM00027612,RU,CITY,Nikulino,Moscow,MOW,55.669430000000006,37.46598,123478,,Europe__Moscow,838,899,488,597,76,128,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/102996.jpg
101944,RSM00027612,RU,CITY,Novo-Peredelkino,Moscow,MOW,55.64528000000001,37.33583,121947,,Europe__Moscow,206,158,162,57,0,22,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/101944.jpg
102673,RSM00027612,RU,CITY,Novyye Cherëmushki,Moscow,MOW,55.7,37.58333,101000,,Europe__Moscow,763,997,1808,2518,318,260,4,0,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/102673.jpg
102180,RSM00027612,RU,CITY,Novyye Kuz’minki,Moscow,MOW,55.7,37.75,143000,,Europe__Moscow,785,969,1750,2375,238,246,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/102180.jpg
101367,RSM00027612,RU,CITY,Ochakovo-Matveyevskoye,Moscow,MOW,55.68431999999999,37.44654,129890,,Europe__Moscow,860,929,471,638,82,138,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/101367.jpg
101472,RSM00027612,RU,CITY,Odintsovo,Moscow Oblast,MOS,55.677980000000005,37.27773,140537,190.0,Europe__Moscow,162,75,142,55,0,16,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/101472.jpg
106057,RSM00027612,RU,CITY,Orekhovo-Borisovo,Moscow,MOW,55.612519999999996,37.72639,144000,,Europe__Moscow,358,477,357,208,20,125,2,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/106057.jpg
101802,RSM00027612,RU,CITY,Orekhovo-Borisovo Severnoye,Moscow,MOW,55.61666999999999,37.68333,131926,,Europe__Moscow,423,585,468,260,38,133,4,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/101802.jpg
101318,RSM00027612,RU,CITY,Podolsk,Moscow Oblast,MOS,55.42419,37.55472,299660,160.0,Europe__Moscow,200,100,90,69,6,20,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/101318.jpg
102583,RSM00027612,RU,CITY,Presnenskiy,Moscow,MOW,55.75,37.55,127462,,Europe__Moscow,821,1300,1852,2573,368,308,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/102583.jpg
101853,RSM00027612,RU,CITY,Pushkino,Moscow Oblast,MOS,56.017219999999995,37.86667,105479,160.0,Europe__Moscow,138,69,142,22,6,21,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/101853.jpg
101906,RSM00027612,RU,CITY,Ramenki,Moscow,MOW,55.7,37.5,139127,,Europe__Moscow,879,974,1668,2482,218,213,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/101906.jpg
101535,RSM00027612,RU,CITY,Reutov,Moscow Oblast,MOS,55.761109999999995,37.8575,106990,160.0,Europe__Moscow,725,605,482,364,42,114,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/101535.jpg
101887,RSM00027612,RU,CITY,Ryazanskiy,Moscow,MOW,55.73333,37.76667,108733,,Europe__Moscow,776,1021,1781,2369,236,259,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/101887.jpg
101478,RSM00027612,RU,CITY,Severnyy,Moscow,MOW,55.93583,37.54889,200000,,Europe__Moscow,359,314,279,89,18,103,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/101478.jpg
102038,RSM00027612,RU,CITY,Shchelkovo,Moscow Oblast,MOS,55.924969999999995,37.97218,125634,150.0,Europe__Moscow,208,114,157,68,0,20,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/102038.jpg
102006,RSM00027612,RU,CITY,Shchukino,Moscow,MOW,55.8,37.45,110272,,Europe__Moscow,944,946,842,1728,156,246,2,0,9,https://travelapiimages.s3.eu-central-1.amazonaws.com/102006.jpg
101790,RSM00027612,RU,CITY,Solntsevo,Moscow,MOW,55.63711,37.38115,124797,,Europe__Moscow,240,235,195,84,6,32,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/101790.jpg
101792,RSM00027612,RU,CITY,Strogino,Moscow,MOW,55.818380000000005,37.412240000000004,159973,,Europe__Moscow,737,696,352,371,62,182,2,0,8,https://travelapiimages.s3.eu-central-1.amazonaws.com/101792.jpg
101882,RSM00027612,RU,CITY,Taganskiy,Moscow,MOW,55.73333,37.66667,120943,,Europe__Moscow,511,1155,1910,2618,348,303,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/101882.jpg
101991,RSM00027612,RU,CITY,Tekstil’shchiki,Moscow,MOW,55.70033000000001,37.742709999999995,100000,,Europe__Moscow,779,986,1762,2390,244,268,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/101991.jpg
101245,RSM00027612,RU,CITY,Troparëvo,Moscow,MOW,55.65625,37.48496,118000,,Europe__Moscow,829,861,485,505,76,136,2,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/101245.jpg
102184,RSM00027612,RU,CITY,Tsaritsyno,Moscow,MOW,55.6254,37.65032,123000,,Europe__Moscow,555,742,505,361,44,145,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/102184.jpg
101747,RSM00027612,RU,CITY,Tyoply Stan,Moscow,MOW,55.62047,37.49338,125000,,Europe__Moscow,391,434,290,162,18,68,2,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/101747.jpg
100947,RSM00027612,RU,CITY,Vykhino-Zhulebino,Moscow,MOW,55.70196,37.81178,224796,,Europe__Moscow,780,885,606,511,58,155,2,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/100947.jpg
100249,RSM00027612,RU,CITY,Yasenevo,Moscow,MOW,55.60686,37.519909999999996,180000,,Europe__Moscow,370,491,284,178,24,81,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100249.jpg
100623,RSM00027612,RU,CITY,Zheleznodorozhnyy,Moscow Oblast,MOS,55.744,38.01684,151985,145.0,Europe__Moscow,416,143,182,58,0,62,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/100623.jpg
100906,RSM00027612,RU,CITY,Zhulebino,Moscow,MOW,55.7,37.85,150000,,Europe__Moscow,634,477,322,177,18,116,0,0,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/100906.jpg
100779,RSM00027612,RU,CITY,Zyablikovo,Moscow,MOW,55.61666999999999,37.76667,129000,,Europe__Moscow,479,477,312,182,14,129,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100779.jpg
100922,RSM00027612,RU,CITY,Zyuzino,Moscow,MOW,55.65608,37.568459999999995,126573,,Europe__Moscow,878,948,1121,1959,170,188,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100922.jpg
104145,RSM00029838,RU,CITY,Barnaul,Altai Krai,ALT,53.36056,83.76361,633301,180.0,Asia__Barnaul,173,218,108,96,6,48,2,0,10,https://travelapiimages.s3.eu-central-1.amazonaws.com/104145.jpg
165074,RSM00029838,RU,CITY,Barnaul Urban Okrug,Altai Krai,ALT,53.33087,83.64441,696378,,Asia__Barnaul,113,197,90,96,6,42,2,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/165074.jpg
103985,RSM00034730,RU,CITY,Bataysk,Rostov Oblast,ROS,47.13975,39.75181,126769,5.0,Europe__Moscow,368,322,166,644,0,43,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/103985.jpg
102994,RSM00034730,RU,CITY,Novocherkassk,Rostov Oblast,ROS,47.42096,40.09185,168766,80.0,Europe__Moscow,153,53,133,146,6,11,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/102994.jpg
101498,RSM00034730,RU,CITY,Rostov-na-Donu,Rostov Oblast,ROS,47.23135,39.723279999999995,1125299,70.0,Europe__Moscow,704,459,441,742,6,145,10,0,19,https://travelapiimages.s3.eu-central-1.amazonaws.com/101498.jpg
105080,RSM00029939,RU,CITY,Biysk,Altai Krai,ALT,52.536390000000004,85.20721999999999,215430,180.0,Asia__Barnaul,42,31,14,8,0,96,2,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/105080.jpg
105248,RSM00030309,RU,CITY,Bratsk,Sevastopol,UA-40,56.1325,101.61417,256600,443.0,Asia__Irkutsk,12,29,4,2,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105248.jpg
103656,RSM00027113,RU,CITY,Cherepovets,Vologda Oblast,VLG,59.13333000000001,37.9,318856,130.0,Europe__Moscow,54,88,20,9,0,14,0,0,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/103656.jpg
104967,RSM00030758,RU,CITY,Chita,Zabaykalsky Krai,ZAB,52.03171,113.50086999999999,347088,650.0,Asia__Chita,88,67,24,6,6,21,7,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/104967.jpg
103943,RSM00027799,RU,CITY,Dimitrovgrad,Ulyanovsk Oblast,ULY,54.21386,49.61838,132226,60.0,Europe__Ulyanovsk,44,16,18,0,0,12,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/103943.jpg
103710,RSM00027459,RU,CITY,Dzerzhinsk,Nizhny Novgorod Oblast,NIZ,56.24143,43.45539,233126,90.0,Europe__Moscow,54,111,42,16,0,28,0,0,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/103710.jpg
102904,RSM00027459,RU,CITY,Nizhniy Novgorod,Nizhny Novgorod Oblast,NIZ,56.328669999999995,44.00205,1284164,200.0,Europe__Moscow,793,553,390,577,20,102,0,0,15,https://travelapiimages.s3.eu-central-1.amazonaws.com/102904.jpg
103101,RSM00034172,RU,CITY,Engel’s,Saratov Oblast,SAR,51.48389,46.10528,225752,20.0,Europe__Saratov,227,270,111,130,6,47,5,0,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/103101.jpg
101120,RSM00034172,RU,CITY,Saratov,Saratov Oblast,SAR,51.54056,46.00861,863725,50.0,Europe__Saratov,273,290,127,132,6,101,11,6,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/101120.jpg
103497,RSM00028214,RU,CITY,Glazov,Udmurt Republic,UD,58.1393,52.658,100676,150.0,Europe__Samara,32,30,4,6,0,20,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/103497.jpg
165269,RSM00025913,RU,CITY,Gorod Magadan,Magadan Oblast,MAG,59.56029,150.79843,169501,,Asia__Magadan,48,39,20,2,0,30,10,6,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/165269.jpg
169280,UPM00033946,RU,CITY,Gorodskoy okrug Simferopol,Lipetsk Oblast,43,44.948029999999996,34.109120000000004,363300,,Europe__Simferopol,224,163,99,46,6,82,24,42,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/169280.jpg
169142,UPM00033946,RU,CITY,Nakhimovskiy rayon,Sevastopol,UA-40,44.69502,33.58092,118730,,Europe__Simferopol,596,202,141,111,0,86,16,18,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/169142.jpg
112016,UPM00033946,RU,CITY,Simferopol,Lipetsk Oblast,43,44.957190000000004,34.11079,341799,350.0,Europe__Simferopol,218,163,99,46,6,82,20,42,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/112016.jpg
102100,RSM00028411,RU,CITY,Izhevsk,Udmurt Republic,UD,56.849759999999996,53.204480000000004,646277,140.0,Europe__Samara,193,208,109,76,2,40,10,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/102100.jpg
102231,RSM00026702,RU,CITY,Kaliningrad,Kaliningrad,KGD,54.70649,20.51095,467289,5.0,Europe__Kaliningrad,438,332,227,166,18,18,24,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/102231.jpg
104685,RSM00029581,RU,CITY,Kansk,Krasnoyarsk Krai,KYA,56.20166999999999,95.7175,101502,200.0,Asia__Krasnoyarsk,22,15,10,2,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/104685.jpg
102959,RSM00037472,RU,CITY,Kaspiysk,Republic of Dagestan,DA,42.88165,47.63919,116340,0.0,Europe__Moscow,46,29,48,2,0,7,0,0,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/102959.jpg
102701,RSM00037472,RU,CITY,Makhachkala,Republic of Dagestan,DA,42.97638,47.502359999999996,592976,10.0,Europe__Moscow,113,120,112,16,0,22,3,0,15,https://travelapiimages.s3.eu-central-1.amazonaws.com/102701.jpg
104791,RSM00029645,RU,CITY,Kemerovo,Kemerovo Oblast,KEM,55.333330000000004,86.08333,556920,140.0,Asia__Novokuznetsk,148,110,56,4,0,38,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/104791.jpg
112708,UPM00033983,RU,CITY,Kerch,Lipetsk Oblast,43,45.35675,36.47542,149566,10.0,Europe__Simferopol,318,105,34,47,4,143,36,0,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/112708.jpg
104508,RSM00031735,RU,CITY,Khabarovsk,Khabarovsk Krai,KHA,48.48271,135.08379,616242,72.0,Asia__Vladivostok,98,125,45,0,0,16,6,6,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/104508.jpg
